time_to_zero,rf_area,condition,stimulus,.
0.676719138,6600.367001,3M,mesopic,
0.3513,29807.376,3M,mesopic,
0.3526,17977.28306,3M,mesopic,
0.5687,6184.775479,3M,mesopic,
0.3679,51975.59058,3M,mesopic,
0.397,7307.828044,3M,mesopic,
0.3718,12505.71959,3M,mesopic,
0.342,27223.73088,3M,mesopic,
0.1975,17634.11527,3M,mesopic,
0.4136,12530.8356,3M,mesopic,
0.5952,12481.63413,3M,mesopic,
0.4262,11982.50854,3M,mesopic,
0.3022,20181.90453,3M,mesopic,
0.5044,10291.64937,3M,mesopic,
0.3307,26454.55785,3M,mesopic,
0.3533,11323.22602,3M,mesopic,
0.3215,18780.83618,3M,mesopic,
0.3122,19200.27851,3M,mesopic,
0.4056,11264.14283,3M,mesopic,
0.3413,21371.53011,3M,mesopic,
0.3897,12526.94873,3M,mesopic,
NA,585.0170656,3M,mesopic,
0.5044,7728.222739,3M,mesopic,
0.5561,5656.983487,3M,mesopic,
0.2983,26434.97676,3M,mesopic,
0.2883,26794.72132,3M,mesopic,
0.3109,5681.873661,3M,mesopic,
0.3904,25242.71441,3M,mesopic,
0.3287,24030.6541,3M,mesopic,
0.4282,20251.64067,3M,mesopic,
0.3539,22955.00435,3M,mesopic,
0.3493,22474.21845,3M,mesopic,
0.5793,6376.737319,3M,mesopic,
0.2088,31380.82014,3M,mesopic,
0.2472,43074.3964,3M,mesopic,
0.3148,47422.33192,3M,mesopic,
0.3705,45171.81332,3M,mesopic,
0.3911,13110.19161,3M,mesopic,
0.454,15026.85309,3M,mesopic,
0.2572,41300.77545,3M,mesopic,
0.3891,27645.11809,3M,mesopic,
0.3798,23016.89966,3M,mesopic,
0.4335,4960.753956,3M,mesopic,
0.3632,30029.32337,3M,mesopic,
0.397,10258.33622,3M,mesopic,
0.2764,9584.318104,3M,mesopic,
0.3374,26599.07767,3M,mesopic,
0.3367,45891.05889,3M,mesopic,
0.3254,46287.81978,3M,mesopic,
0.3778,10999.0249,3M,mesopic,
0.2041,37843.44197,3M,mesopic,
0.4752,26458.99431,3M,mesopic,
0.4328,10766.9566,3M,mesopic,
0.4832,25982.86235,3M,mesopic,
0.4852,22914.65485,3M,mesopic,
0.3997,47628.80263,3M,mesopic,
0.3738,20857.37565,3M,mesopic,
0.3765,16517.95319,3M,mesopic,
0.5813,17633.85116,3M,mesopic,
0.2267,13334.93089,3M,mesopic,
0.401,53679.26163,3M,mesopic,
0.3447,30278.41765,3M,mesopic,
0.3341,17244.40165,3M,mesopic,
0.2393,57695.74569,3M,mesopic,
0.4096,9063.243059,3M,mesopic,
0.3447,18722.7399,3M,mesopic,
0.234,23786.67951,3M,mesopic,
0.2452,41042.49899,3M,mesopic,
0.2313,8761.754477,3M,mesopic,
0.3241,21752.25745,3M,mesopic,
0.4534,9335.831555,3M,mesopic,
0.3559,44297.30815,3M,mesopic,
0.3937,8334.123057,3M,mesopic,
0.2877,26939.69679,3M,mesopic,
0.3354,34899.19506,3M,mesopic,
0.3221,26099.058,3M,mesopic,
0.3572,6993.999925,3M,mesopic,
0.4249,9230.82709,3M,mesopic,
0.399,16143.57026,3M,mesopic,
0.3665,29801.0478,3M,mesopic,
0.3301,20198.61733,3M,mesopic,
0.3804,13865.3623,3M,mesopic,
0.3062,8470.488653,3M,mesopic,
0.3864,5378.670037,3M,mesopic,
0.2426,30219.52391,3M,mesopic,
0.34,22930.80332,3M,mesopic,
0.2618,16379.49058,3M,mesopic,
0.3049,28173.73971,3M,mesopic,
NA,5683.914486,3M,mesopic,
0.3765,8007.773014,3M,mesopic,
0.3606,16198.14991,3M,mesopic,
0.3645,13585.34955,3M,mesopic,
0.3168,4983.330252,3M,mesopic,
0.2499,10906.84871,3M,mesopic,
0.336,6147.816715,3M,mesopic,
0.3142,24504.03648,3M,mesopic,
0.2293,23474.42705,3M,mesopic,
0.3215,12776.80452,3M,mesopic,
0.3327,28265.62038,3M,mesopic,
0.3665,23490.85671,3M,mesopic,
0.3626,24438.2221,3M,mesopic,
0.3181,35153.55987,3M,mesopic,
0.4043,16046.14547,3M,mesopic,
0.2757,15818.36759,3M,mesopic,
0.3148,3845.689632,3M,mesopic,
0.3758,15913.8294,3M,mesopic,
0.3294,31584.51242,3M,mesopic,
0.3162,23655.45782,3M,mesopic,
0.3062,26048.39135,3M,mesopic,
0.3082,31242.18669,3M,mesopic,
0.3592,38193.16016,3M,mesopic,
0.228,9055.806381,3M,mesopic,
0.2307,5598.685848,3M,mesopic,
0.2393,19386.48075,3M,mesopic,
0.2558,21059.7078,3M,mesopic,
0.2983,16563.88139,3M,mesopic,
0.2751,7106.286624,3M,mesopic,
0.605136703,5676.475987,3M,mesopic,
0.3394,48730.80643,3M,mesopic,
0.2346,10322.84986,3M,mesopic,
0.2373,18567.60177,3M,mesopic,
0.2618,41888.50945,3M,mesopic,
0.2413,14740.09913,3M,mesopic,
0.2214,17923.22853,3M,mesopic,
0.3221,7687.380124,3M,mesopic,
0.399,39224.38409,3M,mesopic,
0.3168,47141.28975,3M,mesopic,
0.3162,45302.9507,3M,mesopic,
0.2777,26403.25039,3M,mesopic,
0.3188,26312.4936,3M,mesopic,
0.4003,14414.41449,3M,mesopic,
0.395,17835.89208,3M,mesopic,
0.4553,7968.050736,3M,mesopic,
0.3911,26777.01411,3M,mesopic,
0.3513,43785.34505,3M,mesopic,
0.4083,6395.86182,3M,mesopic,
0.4825,13483.47713,3M,mesopic,
0.4341,17756.00496,3M,mesopic,
0.393,8649.597883,3M,mesopic,
0.4282,24639.72052,3M,mesopic,
0.4255,31977.1508,3M,mesopic,
0.3977,32145.95412,3M,mesopic,
0.2326,9186.194509,3M,mesopic,
0.3427,5796.518941,3M,mesopic,
0.3712,28437.94328,3M,mesopic,
0.3148,23357.05632,3M,mesopic,
0.4169,9871.855941,3M,mesopic,
0.3486,33596.15358,3M,mesopic,
0.2552,25542.22391,3M,mesopic,
0.3546,31713.21813,3M,mesopic,
0.4593,9123.488091,3M,mesopic,
0.3851,19144.01842,3M,mesopic,
0.3029,16062.96577,3M,mesopic,
0.3215,15072.39336,3M,mesopic,
0.407,15331.90923,3M,mesopic,
0.3407,7310.896439,3M,mesopic,
0.344,21433.25581,3M,mesopic,
0.3195,6682.1188,3M,mesopic,
0.3062,25192.67944,3M,mesopic,
0.3473,16821.11662,3M,mesopic,
0.397,4575.228593,3M,mesopic,
0.2605,9970.626384,3M,mesopic,
0.3911,9270.077756,3M,mesopic,
0.2943,20370.53884,3M,mesopic,
0.3347,31543.92891,3M,mesopic,
0.2439,33129.15429,3M,mesopic,
0.3579,8195.37183,3M,mesopic,
NA,4166.127939,3M,mesopic,
0.395,16933.89099,3M,mesopic,
0.3612,24144.99516,3M,mesopic,
0.3632,12647.05183,3M,mesopic,
0.3493,15229.37763,3M,mesopic,
0.3586,7991.336305,3M,mesopic,
0.3566,13408.28376,3M,mesopic,
0.2419,28100.8308,3M,mesopic,
0.234,32536.41959,3M,mesopic,
0.2751,36292.79134,3M,mesopic,
0.393,17183.23774,3M,mesopic,
0.397,25151.29539,3M,mesopic,
0.3765,5355.6811,3M,mesopic,
0.3042,28847.03796,3M,mesopic,
0.2903,22686.61621,3M,mesopic,
0.3195,17018.65681,3M,mesopic,
0.2943,24905.1082,3M,mesopic,
0.4401,6379.733962,3M,mesopic,
0.3659,11923.32977,3M,mesopic,
0.3228,20346.85166,3M,mesopic,
0.3089,52190.92303,3M,mesopic,
0.3314,8250.184347,3M,mesopic,
0.3195,45796.09112,3M,mesopic,
0.3367,42882.77204,3M,mesopic,
0.3321,42925.18215,3M,mesopic,
0.3798,25900.92404,3M,mesopic,
0.2459,34407.40199,3M,mesopic,
0.3135,19797.91106,3M,mesopic,
0.2724,20942.56183,3M,mesopic,
0.3586,23642.66305,3M,mesopic,
0.2578,14254.51186,3M,mesopic,
0.3758,6118.930478,3M,mesopic,
0.3745,12089.4688,3M,mesopic,
0.3857,21305.78431,3M,mesopic,
0.2711,42210.68196,3M,mesopic,
0.2797,44682.91724,3M,mesopic,
0.2492,43587.45167,3M,mesopic,
0.2466,37209.99371,3M,mesopic,
0.2499,20237.74209,3M,mesopic,
0.3447,25220.51179,3M,mesopic,
0.3526,8702.680492,3M,mesopic,
0.2651,35051.26143,3M,mesopic,
0.2717,34995.87725,3M,mesopic,
0.2691,28208.46546,3M,mesopic,
0.2293,28460.47232,3M,mesopic,
0.2684,21280.24462,3M,mesopic,
0.2611,10605.29511,3M,mesopic,
0.4235,8287.511955,3M,mesopic,
0.2399,24823.40347,3M,mesopic,
0.2883,24079.21009,3M,mesopic,
0.293,24918.60033,3M,mesopic,
0.2585,22457.35424,3M,mesopic,
0.2777,39882.24383,3M,mesopic,
0.2651,39500.53931,3M,mesopic,
0.3486,33859.81493,3M,mesopic,
0.3347,30636.69485,3M,mesopic,
0.3002,29994.358,3M,mesopic,
0.4116,4802.218248,3M,mesopic,
0.2983,42489.2146,3M,mesopic,
0.3407,40774.81026,3M,mesopic,
0.2843,48960.68527,3M,mesopic,
0.2333,22160.90861,3M,mesopic,
0.2379,24159.00224,3M,mesopic,
0.2519,43804.96732,3M,mesopic,
0.2837,10338.39761,3M,mesopic,
0.2446,25621.8937,3M,mesopic,
0.2525,23130.40976,3M,mesopic,
0.2737,38253.31039,3M,mesopic,
0.2525,39582.99728,3M,mesopic,
0.3519,40858.46271,3M,mesopic,
0.5223,9847.647697,3M,mesopic,
0.4739,13252.03561,3M,mesopic,
0.3751,20194.72213,3M,mesopic,
0.3785,29039.77191,3M,mesopic,
0.2479,51526.81459,3M,mesopic,
0.3268,19214.27266,3M,mesopic,
0.3188,24408.85624,3M,mesopic,
0.2963,8755.994085,3M,mesopic,
0.3268,8489.358771,3M,mesopic,
0.3016,22626.68337,3M,mesopic,
0.3201,12806.75875,3M,mesopic,
0.3022,22599.41124,3M,mesopic,
0.3122,21208.38103,3M,mesopic,
0.3181,22648.91534,3M,mesopic,
0.336,21038.65147,3M,mesopic,
0.2777,74333.32081,3M,mesopic,
0.3281,29427.88448,3M,mesopic,
0.3811,16162.10369,3M,mesopic,
0.3036,40968.70668,3M,mesopic,
0.4434,7507.379927,3M,mesopic,
0.336,15681.36664,3M,mesopic,
0.3645,7990.457843,3M,mesopic,
0.4361,21257.46048,3M,mesopic,
0.456,9825.092324,3M,mesopic,
0.2466,33255.04189,3M,mesopic,
0.2691,46572.26111,3M,mesopic,
0.3241,32462.11054,3M,mesopic,
0.4215,24503.73596,3M,mesopic,
0.3162,28236.78585,3M,mesopic,
0.228,7577.332802,3M,mesopic,
0.3599,22082.83992,3M,mesopic,
0.3486,21136.21111,3M,mesopic,
0.4136,17601.5125,3M,mesopic,
0.2592,28567.77992,3M,mesopic,
0.236,17600.11419,3M,mesopic,
0.2631,28305.15962,3M,mesopic,
0.2731,28487.4687,3M,mesopic,
0.4136,18172.55083,3M,mesopic,
0.3897,25487.85661,3M,mesopic,
0.2598,23566.98257,3M,mesopic,
0.2943,21179.11118,3M,mesopic,
0.2505,13895.5955,3M,mesopic,
0.2618,19256.86339,3M,mesopic,
0.3102,38817.73399,3M,mesopic,
0.2426,25539.08111,3M,mesopic,
0.3175,47654.14673,3M,mesopic,
0.4275,26664.09933,3M,mesopic,
0.4414,19587.21401,3M,mesopic,
0.4925,9997.351758,3M,mesopic,
0.4567,20952.33497,3M,mesopic,
0.3599,1575.290596,3M,mesopic,
0.4089,15036.72009,3M,mesopic,
0.3997,10614.29123,3M,mesopic,
0.3964,9963.048537,3M,mesopic,
0.4123,5030.295238,3M,mesopic,
0.2737,28471.64974,3M,mesopic,
0.2863,10430.00562,3M,mesopic,
0.5899,14841.18836,3M,mesopic,
0.2711,5563.845399,3M,mesopic,
0.3857,14138.7407,3M,mesopic,
0.3778,5195.086134,3M,mesopic,
0.3181,22335.88351,3M,mesopic,
0.6004971,10697.85749,3M,mesopic,
0.5269,24250.4709,3M,mesopic,
0.4858,21629.50265,3M,mesopic,
0.4898,19249.76698,3M,mesopic,
0.5534,11532.97732,3M,mesopic,
0.4434,22062.5414,3M,mesopic,
0.4096,12544.33176,3M,mesopic,
0.293,5180.665729,3M,mesopic,
0.2857,11253.72491,3M,mesopic,
0.5866,20501.35519,3M,mesopic,
0.4129,22016.64494,3M,mesopic,
0.3831,25599.22829,3M,mesopic,
0.4076,23884.04786,3M,mesopic,
0.3891,24902.51472,3M,mesopic,
0.3559,26218.82968,3M,mesopic,
0.5044,19220.81924,3M,mesopic,
0.5939,19991.80801,3M,mesopic,
0.5011,31220.00225,3M,mesopic,
0.454,36103.86334,3M,mesopic,
0.5077,24767.80678,3M,mesopic,
0.604473902,21071.09242,3M,mesopic,
0.3612,21744.01449,3M,mesopic,
0.4739,24627.77879,3M,mesopic,
0.5839,22914.31362,3M,mesopic,
0.5601,20704.56788,3M,mesopic,
0.5442,39901.12773,3M,mesopic,
0.3559,17621.46668,3M,mesopic,
0.3765,22553.19022,3M,mesopic,
0.3572,7257.141316,3M,mesopic,
0.66014913,7059.670911,3M,mesopic,
0.4089,20529.64296,3M,mesopic,
0.4076,19267.62932,3M,mesopic,
0.4454,19502.19052,3M,mesopic,
0.5621,25016.06763,3M,mesopic,
0.4394,19154.58664,3M,mesopic,
0.5157,31452.15481,3M,mesopic,
0.4646,22439.29825,3M,mesopic,
0.635625518,25837.84112,3M,mesopic,
0.5548,5578.403293,3M,mesopic,
0.4136,16966.52092,3M,mesopic,
0.5587,22158.96286,3M,mesopic,
0.5554,25934.90373,3M,mesopic,
0.783429992,8674.055975,3M,mesopic,
0.4235,17876.69348,3M,mesopic,
0.4401,3335.802227,3M,mesopic,
0.3957,9096.535053,3M,mesopic,
0.5283,21962.50789,3M,mesopic,
0.5468,16140.65384,3M,mesopic,
0.615741508,16488.73486,3M,mesopic,
0.462,18783.02719,3M,mesopic,
0.4805,11139.86898,3M,mesopic,
0.5316,32352.52262,3M,mesopic,
0.5283,8247.012722,3M,mesopic,
0.4885,5471.670027,3M,mesopic,
0.726429163,7378.854968,3M,mesopic,
0.2936,29080.47982,3M,mesopic,
0.2519,15636.8501,3M,mesopic,
0.4573,19700.79878,3M,mesopic,
0.4275,13477.88212,3M,mesopic,
0.5408,28010.07205,3M,mesopic,
0.5362,14790.05362,3M,mesopic,
0.3645,23187.19297,3M,mesopic,
0.4971,29555.06657,3M,mesopic,
0.5402,34652.91097,3M,mesopic,
0.4613,5986.479716,3M,mesopic,
0.3049,26479.8084,3M,mesopic,
0.4659,13098.52463,3M,mesopic,
0.4308,19145.25415,3M,mesopic,
0.4162,16407.59678,3M,mesopic,
0.3626,13252.90062,3M,mesopic,
0.4083,5175.465934,3M,mesopic,
0.5309,14063.76736,3M,mesopic,
0.3983,12454.33175,3M,mesopic,
0.4143,20609.67008,3M,mesopic,
0.3738,17171.56951,3M,mesopic,
0.4713,35027.71299,3M,mesopic,
0.3612,21335.48653,3M,mesopic,
0.4832,29918.52965,3M,mesopic,
0.4653,10546.14137,3M,mesopic,
0.2943,33750.88413,3M,mesopic,
0.4805,32388.36032,3M,mesopic,
0.4872,33611.81481,3M,mesopic,
0.3493,19717.20975,3M,mesopic,
0.663463132,7038.918618,3M,mesopic,
0.3022,8094.155935,3M,mesopic,
0.627671914,22322.17217,3M,mesopic,
0.5693,28229.74993,3M,mesopic,
0.4275,29662.01183,3M,mesopic,
0.4441,22885.02699,3M,mesopic,
0.462,44152.22052,3M,mesopic,
0.2824,16291.67154,3M,mesopic,
0.507,26733.59716,3M,mesopic,
0.5382,19032.91298,3M,mesopic,
0.4984,30002.23284,3M,mesopic,
0.5329,24226.24273,3M,mesopic,
0.5316,24207.93769,3M,mesopic,
0.4845,17029.44946,3M,mesopic,
0.4799,47938.25363,3M,mesopic,
0.4825,31594.86136,3M,mesopic,
0.3725,17946.24616,3M,mesopic,
0.4229,16028.48293,3M,mesopic,
0.3851,13401.00988,3M,mesopic,
0.3718,16448.18269,3M,mesopic,
0.2664,13359.67927,3M,mesopic,
0.3778,28241.05373,3M,mesopic,
0.4964,25503.74644,3M,mesopic,
0.2903,14834.76915,3M,mesopic,
0.5243,15460.8607,3M,mesopic,
0.4626,39949.71085,3M,mesopic,
0.4878,28707.97754,3M,mesopic,
0.511,25911.48243,3M,mesopic,
0.4514,10969.08723,3M,mesopic,
0.342,9379.836914,3M,mesopic,
0.4944,30157.13864,3M,mesopic,
0.5137,33270.52966,3M,mesopic,
0.3983,16143.74811,3M,mesopic,
0.69925435,17593.00818,3M,mesopic,
0.3447,12120.38117,3M,mesopic,
0.752278376,4885.374494,3M,mesopic,
0.4089,8054.953097,3M,mesopic,
0.458,35538.34927,3M,mesopic,
0.279,4585.20114,3M,mesopic,
0.3168,5858.613558,3M,mesopic,
0.3016,4559.792808,3M,mesopic,
0.5872,15544.09787,3M,mesopic,
0.766859983,7727.327248,3M,mesopic,
0.4978,22101.24261,3M,mesopic,
0.3002,6323.154252,3M,mesopic,
0.283,13322.26397,3M,mesopic,
0.2837,15602.44176,3M,mesopic,
NA,11595.33746,3M,mesopic,
NA,19392.89454,3M,mesopic,
0.2651,12010.74147,3M,mesopic,
0.4182,8310.071508,3M,mesopic,
0.4905,31904.62807,3M,mesopic,
0.3009,7141.257787,3M,mesopic,
0.4878,14021.45458,3M,mesopic,
0.4421,15508.89542,3M,mesopic,
NA,7493.378262,3M,mesopic,
0.4494,20121.57333,3M,mesopic,
0.4129,24085.5353,3M,mesopic,
0.711184756,7892.511903,3M,mesopic,
0.5004,26852.42817,3M,mesopic,
0.4653,24552.78944,3M,mesopic,
0.4288,29265.66801,3M,mesopic,
0.4275,23737.90609,3M,mesopic,
0.5137,15449.64493,3M,mesopic,
0.4109,20083.41354,3M,mesopic,
0.395,16692.52176,3M,mesopic,
0.5408,24442.57878,3M,mesopic,
0.3009,19782.06975,3M,mesopic,
0.62038111,21079.35666,3M,mesopic,
0.4136,16975.2108,3M,mesopic,
0.4288,29458.86278,3M,mesopic,
NA,6902.171215,3M,mesopic,
0.5389,17577.42739,3M,mesopic,
0.4812,18654.31643,3M,mesopic,
0.5879,25264.995,3M,mesopic,
0.3321,8751.30244,3M,mesopic,
0.4368,5755.748071,3M,mesopic,
0.2684,10878.55572,3M,mesopic,
0.4083,11892.379,3M,mesopic,
0.2996,17644.6681,3M,mesopic,
NA,18573.86049,3M,mesopic,
0.4235,8912.899917,3M,mesopic,
0.4056,25347.67185,3M,mesopic,
0.4103,23216.27569,3M,mesopic,
0.5176,16605.56904,3M,mesopic,
0.4706,30714.36075,3M,mesopic,
0.5654,25009.4352,3M,mesopic,
0.3261,16201.43583,3M,mesopic,
0.3718,16465.38308,3M,mesopic,
0.4202,21202.4194,3M,mesopic,
0.5707,20395.14857,3M,mesopic,
0.5349,25665.6052,3M,mesopic,
0.5342,27928.15804,3M,mesopic,
0.5733,21901.77188,3M,mesopic,
0.458,13224.90804,3M,mesopic,
0.5793,21137.97515,3M,mesopic,
0.650869925,7789.626208,3M,mesopic,
0.3248,9813.991808,3M,mesopic,
0.4659,25056.34663,3M,mesopic,
NA,7373.886219,3M,mesopic,
0.2837,5377.253438,3M,mesopic,
0.4633,6224.498782,3M,mesopic,
0.2287,6782.338511,3M,mesopic,
0.2916,15393.31539,3M,mesopic,
0.4944,9185.923231,3M,mesopic,
0.4275,16779.33366,3M,mesopic,
0.4017,14519.60035,3M,mesopic,
0.3818,32751.47373,3M,mesopic,
0.4262,7989.094026,3M,mesopic,
0.5382,34105.06246,3M,mesopic,
0.5919,22471.38255,3M,mesopic,
0.5461,6820.565701,3M,mesopic,
0.3904,33023.08153,3M,mesopic,
0.4036,16673.33971,3M,mesopic,
0.4136,24112.19676,3M,mesopic,
0.4858,22293.50313,3M,mesopic,
0.3612,13359.07044,3M,mesopic,
0.4527,16847.40255,3M,mesopic,
0.3069,12367.74054,3M,mesopic,
0.5176,23594.66834,3M,mesopic,
0.4023,14556.79609,3M,mesopic,
0.4255,13096.15171,3M,mesopic,
0.6004971,26494.08703,3M,mesopic,
0.3228,15660.03868,3M,mesopic,
0.4328,9078.527551,3M,mesopic,
0.4679,15686.52206,3M,mesopic,
0.342,10392.14871,3M,mesopic,
0.5369,14997.60907,3M,mesopic,
0.5568,13242.07839,3M,mesopic,
0.5084,13796.48423,3M,mesopic,
0.63960232,6938.287412,3M,mesopic,
0.4447,18965.00884,3M,mesopic,
0.709859155,10600.54039,3M,mesopic,
0.2664,18905.16651,3M,mesopic,
0.3519,5388.898301,3M,mesopic,
0.3997,10062.22022,3M,mesopic,
0.3785,18447.0294,3M,mesopic,
0.4328,20579.5153,3M,mesopic,
0.3606,11033.47237,3M,mesopic,
0.5481,7532.014251,3M,mesopic,
0.34,24246.75269,3M,mesopic,
0.4832,6755.719224,3M,mesopic,
0.4845,8671.78568,3M,mesopic,
0.3473,7813.027936,3M,mesopic,
0.5892,12920.49187,3M,mesopic,
0.3804,11283.64117,3M,mesopic,
0.5017,7549.04078,3M,mesopic,
0.646230323,12204.06771,3M,mesopic,
0.4679,14055.7998,3M,mesopic,
0.3466,7350.663864,3M,mesopic,
0.3804,6653.356887,3M,mesopic,
0.685998343,5398.734369,3M,mesopic,
0.668102734,9980.351579,3M,mesopic,
0.511,4917.302284,3M,mesopic,
0.3626,10673.02427,3M,mesopic,
0.57,10212.51153,3M,mesopic,
0.5084,5100.919806,3M,mesopic,
0.5117,9255.683627,3M,mesopic,
0.3619,19439.15031,3M,mesopic,
0.4825,4933.730423,3M,mesopic,
0.609776305,8681.732783,3M,mesopic,
0.5163,4196.497841,3M,mesopic,
NA,5280.343382,3M,mesopic,
0.5654,11572.92442,3M,mesopic,
0.3586,6129.355462,3M,mesopic,
0.4255,4979.563354,3M,mesopic,
0.676056338,8579.992803,3M,mesopic,
0.5183,7705.470883,3M,mesopic,
0.4169,5928.97271,3M,mesopic,
0.4434,8442.583062,3M,mesopic,
0.5375,7089.196998,3M,mesopic,
0.348,46817.24559,3M,mesopic,
0.632974316,15253.13753,3M,mesopic,
0.3413,14882.65438,3M,mesopic,
0.4659,10848.13847,3M,mesopic,
0.3506,67051.64055,3M,mesopic,
0.3215,7464.67437,3M,mesopic,
0.568,10830.71893,3M,mesopic,
0.3964,10370.82448,3M,mesopic,
0.338,5981.83394,3M,mesopic,
0.3162,33508.98231,3M,mesopic,
0.3221,24788.919,3M,mesopic,
0.519,5838.865275,3M,mesopic,
0.5488,32862.96585,3M,mesopic,
0.3997,7882.876253,3M,mesopic,
0.3109,4695.249706,3M,mesopic,
0.3367,16352.01989,3M,mesopic,
0.5051,10614.68932,3M,mesopic,
0.4089,38117.25049,3M,mesopic,
0.3341,21338.79997,3M,mesopic,
0.5296,4753.309261,3M,mesopic,
0.4958,10260.2753,3M,mesopic,
0.3321,13767.27769,3M,mesopic,
0.4739,9186.740263,3M,mesopic,
0.4925,17986.01564,3M,mesopic,
0.3181,18113.19215,3M,mesopic,
0.4368,29872.24368,3M,mesopic,
0.4898,12712.13797,3M,mesopic,
0.3519,12599.97482,3M,mesopic,
0.2333,17041.66284,3M,mesopic,
0.232,16932.53511,3M,mesopic,
0.2326,11902.07265,3M,mesopic,
0.3871,10248.07452,3M,mesopic,
0.3413,21162.9711,3M,mesopic,
0.348,15957.30141,3M,mesopic,
0.3579,7374.552427,3M,mesopic,
0.4514,18493.86231,3M,mesopic,
0.3513,16541.83792,3M,mesopic,
0.3599,17251.85033,3M,mesopic,
0.3765,11552.10928,3M,mesopic,
0.2386,13429.76459,3M,mesopic,
0.2724,11037.39588,3M,mesopic,
0.3526,9205.300255,3M,mesopic,
0.3466,14722.33039,3M,mesopic,
0.2346,16697.92743,3M,mesopic,
0.2406,16296.03548,3M,mesopic,
0.3533,8552.490012,3M,mesopic,
0.283,13832.50485,3M,mesopic,
0.4772,16292.25016,3M,mesopic,
0.2399,11802.07513,3M,mesopic,
0.3307,10349.34718,3M,mesopic,
0.2585,14393.87991,3M,mesopic,
0.45,24212.06374,3M,mesopic,
0.3466,19150.53098,3M,mesopic,
0.3069,11967.62032,3M,mesopic,
0.3732,15713.38123,3M,mesopic,
0.2499,15361.51107,3M,mesopic,
0.2698,13102.7254,3M,mesopic,
0.2399,7182.644555,3M,mesopic,
0.3493,12852.54391,3M,mesopic,
0.3433,12767.55925,3M,mesopic,
0.2936,14234.92516,3M,mesopic,
0.4255,27069.82773,3M,mesopic,
0.2512,10543.59006,3M,mesopic,
0.2956,9078.444626,3M,mesopic,
0.3394,8979.672996,3M,mesopic,
0.401,10635.15081,3M,mesopic,
0.2724,13884.53881,3M,mesopic,
0.3128,10991.79185,3M,mesopic,
0.2678,11604.94954,3M,mesopic,
0.2386,9267.309444,3M,mesopic,
0.3725,12232.64259,3M,mesopic,
0.5084,5717.829437,3M,mesopic,
0.2625,11766.01499,3M,mesopic,
0.2307,9318.606987,3M,mesopic,
0.2565,6340.432675,3M,mesopic,
0.342,14570.03781,3M,mesopic,
0.3486,16180.74175,3M,mesopic,
0.2472,6188.611877,3M,mesopic,
0.2114,13101.76713,3M,mesopic,
0.2161,12059.01434,3M,mesopic,
0.3546,14973.39228,3M,mesopic,
0.3102,8837.141019,3M,mesopic,
0.3142,15051.19947,3M,mesopic,
0.2817,16794.3832,3M,mesopic,
0.2963,16737.31368,3M,mesopic,
0.2187,6369.520298,3M,mesopic,
0.2194,15339.31969,3M,mesopic,
0.2379,8903.681935,3M,mesopic,
0.3201,14010.4629,3M,mesopic,
NA,13596.87777,3M,mesopic,
0.2572,14810.98961,3M,mesopic,
0.3175,12030.90621,3M,mesopic,
0.2406,12045.4464,3M,mesopic,
0.3586,11728.16524,3M,mesopic,
0.2824,10387.17517,3M,mesopic,
0.2247,15743.51465,3M,mesopic,
0.3221,12523.58481,3M,mesopic,
0.2519,8040.280884,3M,mesopic,
0.3268,13310.76085,3M,mesopic,
NA,6891.937013,3M,mesopic,
0.2817,10981.91685,3M,mesopic,
0.3287,14987.37855,3M,mesopic,
0.2956,9902.174235,3M,mesopic,
0.2055,11071.67071,3M,mesopic,
0.3321,5278.204429,3M,mesopic,
0.2751,11680.80266,3M,mesopic,
0.289,8042.216227,3M,mesopic,
0.3268,12247.95848,3M,mesopic,
0.2837,6086.459727,3M,mesopic,
0.2055,12976.68911,3M,mesopic,
0.3924,17909.66257,3M,mesopic,
0.3268,13703.57488,3M,mesopic,
0.2896,13619.33077,3M,mesopic,
0.3181,9430.855061,3M,mesopic,
0.2479,10812.95996,3M,mesopic,
0.3188,13327.78888,3M,mesopic,
0.2916,14703.49377,3M,mesopic,
0.3234,14343.65043,3M,mesopic,
0.222,16420.96384,3M,mesopic,
0.2996,13253.08279,3M,mesopic,
0.3301,11597.73292,3M,mesopic,
0.3016,12885.43341,3M,mesopic,
0.2605,7863.095679,3M,mesopic,
0.2572,10356.61157,3M,mesopic,
0.2121,15127.72025,3M,mesopic,
0.4076,4591.3381,3M,mesopic,
0.289,4935.351774,3M,mesopic,
0.3056,15708.13954,3M,mesopic,
0.3181,18198.11244,3M,mesopic,
0.283,15653.75246,3M,mesopic,
0.3347,11513.6114,3M,mesopic,
0.2784,10138.43082,3M,mesopic,
0.3334,6755.337458,3M,mesopic,
0.3619,12846.39764,3M,mesopic,
0.4096,12575.42666,3M,mesopic,
0.2883,14557.07978,3M,mesopic,
0.2399,17025.55264,3M,mesopic,
NA,8012.285906,3M,mesopic,
0.3069,13111.14521,3M,mesopic,
0.2949,17258.505,3M,mesopic,
0.3394,23443.45812,3M,mesopic,
0.3314,11394.31646,3M,mesopic,
0.2022,21135.74232,3M,mesopic,
0.3566,14063.45509,3M,mesopic,
0.3791,10046.34824,3M,mesopic,
0.2008,17383.86536,3M,mesopic,
0.2671,13902.62196,3M,mesopic,
0.2558,9879.556127,3M,mesopic,
0.3287,17467.95827,3M,mesopic,
