time_to_zero,rf_area,condition,stimulus
0.2737,3616.92208882683,2M,photopic
0.175,4683.01097645837,2M,photopic
0.1534,10563.8508926259,2M,photopic
0.1302,7727.10687880284,2M,photopic
0.1601,4618.27037983958,2M,photopic
0.1435,9212.31543625984,2M,photopic
0.1664,7707.19330063506,2M,photopic
0.1574,4218.82818133997,2M,photopic
0.1627,4989.08257798011,2M,photopic
0.1849,1313.96153765146,2M,photopic
0.1355,6938.66463554697,2M,photopic
0.1935,6303.95030002477,2M,photopic
0.1369,8494.204483031,2M,photopic
0.1299,10534.1278245004,2M,photopic
0.1226,13752.6296473873,2M,photopic
0.1803,1506.68109159028,2M,photopic
0.1461,1931.27761131863,2M,photopic
0.316155758077879,6367.80563937907,2M,photopic
0.2886,5468.79528434927,2M,photopic
0.1438,15227.3255131117,2M,photopic
0.1763,7044.62844635934,2M,photopic
0.1342,10240.3944922602,2M,photopic
0.175,6301.05869971564,2M,photopic
0.1627,2919.16352483408,2M,photopic
0.497431648715824,2196.33378432709,2M,photopic
0.1853,6115.02732767236,2M,photopic
0.171,6046.16398716915,2M,photopic
0.2018,6471.36633388644,2M,photopic
0.1733,7370.56536345872,2M,photopic
0.1707,1710.33055044222,2M,photopic
0.2002,9490.59172275688,2M,photopic
0.2104,7476.23776670044,2M,photopic
0.2002,7121.75344126973,2M,photopic
0.2857,7307.17338700185,2M,photopic
0.1766,8578.75299056337,2M,photopic
0.1167,8223.70133933851,2M,photopic
0.1597,6105.56914376389,2M,photopic
0.1342,11432.9221882211,2M,photopic
0.1647,2558.12056741854,2M,photopic
0.1544,5251.62741133864,2M,photopic
0.178,1983.55164841881,2M,photopic
0.1763,1583.46682680808,2M,photopic
0.1584,2669.37420338163,2M,photopic
0.1823,3520.02483144131,2M,photopic
0.1438,8945.56127887921,2M,photopic
0.1382,8906.17295509168,2M,photopic
0.1796,12201.6527313375,2M,photopic
0.165,2595.76198532302,2M,photopic
0.1783,11286.4240299542,2M,photopic
NA,1113.90095011879,2M,photopic
0.1703,5126.9241727062,2M,photopic
0.1674,5157.74879888752,2M,photopic
0.1577,15089.9779795032,2M,photopic
0.1326,4224.10621552968,2M,photopic
0.1551,7629.42295642032,2M,photopic
0.1621,8808.33722530698,2M,photopic
0.1564,9209.68281593429,2M,photopic
0.168,6889.89565600986,2M,photopic
0.1697,5111.06822912814,2M,photopic
0.174,4697.39258294395,2M,photopic
0.2197,3596.0735507517,2M,photopic
0.1786,6320.07108616717,2M,photopic
0.1501,14637.6659526218,2M,photopic
0.1561,15779.3175570589,2M,photopic
0.1514,16288.2592182761,2M,photopic
0.2061,5040.66703355243,2M,photopic
0.2287,1350.32466549793,2M,photopic
0.2913,9474.96227733792,2M,photopic
0.1935,11480.0714023265,2M,photopic
0.1707,7813.6712903254,2M,photopic
0.1833,11447.9527263115,2M,photopic
0.1266,14401.5894811026,2M,photopic
0.2664,1282.79699008309,3M,photopic
0.1392,30808.4301851721,3M,photopic
0.2383,4573.2224117604,3M,photopic
0.2346,5525.27194592337,3M,photopic
0.2326,2636.27413678567,3M,photopic
0.1975,9359.2934961080009,3M,photopic
NA,1304.19722762351,3M,photopic
0.1332,23249.8307859042,3M,photopic
0.1654,2019.95588639994,3M,photopic
0.2098,15981.6288286152,3M,photopic
0.1965,11613.9958994401,3M,photopic
0.2094,11129.9741520269,3M,photopic
0.2065,12945.6356953551,3M,photopic
0.1896,12522.7220477612,3M,photopic
0.1312,10055.0286829513,3M,photopic
0.1975,10093.9747915489,3M,photopic
NA,348.834414497287,3M,photopic
0.1591,11085.8756833681,3M,photopic
0.1385,5501.55374273381,3M,photopic
0.1259,3888.31988271621,3M,photopic
0.1276,4646.26342447284,3M,photopic
0.1442,2190.05490406001,3M,photopic
0.1389,14743.0769951429,3M,photopic
0.1329,9729.20917872405,3M,photopic
0.2028,13258.4103141265,3M,photopic
0.2108,11017.2206172406,3M,photopic
0.18,3520.37160250026,3M,photopic
0.1746,5797.3233780519,3M,photopic
0.1823,2029.085873174,3M,photopic
0.2071,12378.5638833279,3M,photopic
0.1438,34485.3762439799,3M,photopic
0.1862,7432.82226582575,3M,photopic
0.1806,6658.71722236075,3M,photopic
0.2002,4101.60928223796,3M,photopic
0.1312,13129.3356536734,3M,photopic
0.1326,12721.9293760963,3M,photopic
0.1316,8531.40609151564,3M,photopic
0.1289,10436.7631295487,3M,photopic
0.1455,16190.6034960145,3M,photopic
0.1813,11345.2169256984,3M,photopic
0.1846,8607.07568384511,3M,photopic
0.2645,10407.538557657,3M,photopic
0.35956917978459,13627.9164693804,3M,photopic
0.2956,11912.3768460151,3M,photopic
0.1737,1373.95930804685,3M,photopic
0.1445,20734.4634701179,3M,photopic
0.2486,10853.405617695,3M,photopic
0.1369,17855.8081131704,3M,photopic
0.1915,2115.64360145943,3M,photopic
0.1763,17979.7930045814,3M,photopic
0.2025,6871.93266774814,3M,photopic
0.1972,5415.46274273068,3M,photopic
0.2055,21197.0144202377,3M,photopic
0.1959,18410.1177431737,3M,photopic
0.1969,11350.9865426048,3M,photopic
0.1746,3244.44555014977,3M,photopic
0.1382,7777.25146269481,3M,photopic
0.1829,6684.12927417574,3M,photopic
0.1501,19891.099843785,3M,photopic
0.1442,18596.7579605746,3M,photopic
0.1448,17254.6112390128,3M,photopic
0.2555,24168.3021286866,3M,photopic
0.1574,13648.757653815701,3M,photopic
0.1992,14017.4248242512,3M,photopic
0.1945,7820.18543300693,3M,photopic
0.1717,7332.42190724746,3M,photopic
0.1508,18573.1687616354,3M,photopic
0.1803,15089.8658767226,3M,photopic
0.1803,6485.91445757822,3M,photopic
0.1796,13499.4745143923,3M,photopic
0.1153,16192.5983489934,3M,photopic
0.1627,15987.22196943,3M,photopic
0.171,15088.9900552798,3M,photopic
0.2244,4232.18985356314,3M,photopic
0.2015,8390.24223067556,3M,photopic
0.227,6970.34772244646,3M,photopic
0.2005,9726.36368582427,3M,photopic
0.2078,13404.0833135868,3M,photopic
0.1902,15409.3523445456,3M,photopic
0.1866,14374.0388623308,3M,photopic
0.1846,13987.4674608868,3M,photopic
0.1949,4342.74654917903,3M,photopic
0.1902,14226.8288348504,3M,photopic
0.164,10912.8605342963,3M,photopic
0.1534,11902.1336943637,3M,photopic
0.1478,10713.3396231404,3M,photopic
0.1488,28296.482165325,3M,photopic
0.1389,23814.1964951643,3M,photopic
0.2542,7872.15895533717,3M,photopic
0.2482,5454.86704126742,3M,photopic
0.1455,34633.1233798729,3M,photopic
0.1803,10950.1503340659,3M,photopic
0.1428,25217.4492240116,3M,photopic
0.1491,24365.4757616122,3M,photopic
0.119,2776.44142955551,3M,photopic
0.1498,25032.5922478495,3M,photopic
0.1627,17644.0988593773,3M,photopic
0.1988,22747.1329215018,3M,photopic
0.1355,23912.6955354539,3M,photopic
0.177,4477.9447312046,3M,photopic
0.2061,1481.62472205278,3M,photopic
0.1375,29987.791628761,3M,photopic
0.1445,28329.5106395281,3M,photopic
0.2389,20267.8901729613,3M,photopic
0.1302,21778.3217715608,3M,photopic
0.2002,9036.63540011985,3M,photopic
0.1882,7532.33162254474,3M,photopic
0.1372,22634.4992499392,3M,photopic
0.1379,27865.4740731583,3M,photopic
0.1342,24186.4163801011,3M,photopic
0.1322,13550.6383634511,3M,photopic
0.1157,13770.7574270741,3M,photopic
0.1607,3607.56581231442,3M,photopic
0.1558,3900.77300572679,3M,photopic
0.1538,6596.88442000441,3M,photopic
0.1657,17007.1920044929,3M,photopic
0.119,20199.8063367603,3M,photopic
0.1239,10559.2090144465,3M,photopic
0.1402,35770.7260110932,3M,photopic
0.497431648715824,5627.75136412303,3M,photopic
0.1302,13141.2768516576,3M,photopic
0.1402,16027.8265565893,3M,photopic
0.1319,17918.4272055042,3M,photopic
0.1365,29032.0698089125,3M,photopic
0.1703,12125.8794750694,3M,photopic
0.2446,28533.9897815079,3M,photopic
0.1415,22391.6908618061,3M,photopic
0.1359,17362.8260016341,3M,photopic
0.1488,17293.8666284588,3M,photopic
0.2432,7399.72543345143,3M,photopic
0.2628,4971.87549919684,3M,photopic
0.1143,7100.26088566728,3M,photopic
0.1392,14767.4507191093,3M,photopic
0.1319,15897.7844590783,3M,photopic
0.1329,13171.6752238746,3M,photopic
0.1455,10297.699781188,3M,photopic
0.1345,9537.13148400236,3M,photopic
0.1137,23505.7718722097,3M,photopic
0.1617,11231.763119233001,3M,photopic
0.1528,17855.2169667882,3M,photopic
0.1465,27522.1139922689,3M,photopic
0.1528,26216.1186079338,3M,photopic
0.2714,16154.9223135024,3M,photopic
0.1468,27643.6381371497,3M,photopic
0.1372,13459.5018137723,3M,photopic
0.1654,40602.0023048313,3M,photopic
0.1458,44722.0914523295,3M,photopic
0.1389,19787.0941019616,3M,photopic
0.1273,4402.97920062329,3M,photopic
0.1584,8612.76471083191,3M,photopic
0.169,11068.2066581715,3M,photopic
0.1399,7761.193659073,3M,photopic
0.121,3867.51235678603,3M,photopic
0.1432,38917.5942766148,3M,photopic
0.1607,34682.8279184791,3M,photopic
0.1713,9178.06137653657,3M,photopic
0.1319,17141.0011018694,3M,photopic
0.1634,4198.22240223472,3M,photopic
0.1389,22439.7289914883,3M,photopic
0.1418,57290.4619420014,3M,photopic
0.1442,3468.62035015872,3M,photopic
0.1906,13683.5626065499,3M,photopic
NA,2183.21196838133,3M,photopic
0.497431648715824,29725.8118903876,3M,photopic
NA,29536.3435259462,3M,photopic
0.1478,10839.5422825784,3M,photopic
0.1435,1964.23141965541,3M,photopic
0.1249,14361.5127815416,3M,photopic
0.1461,16605.5297891344,3M,photopic
0.1286,16806.4077736433,3M,photopic
0.1319,14020.8148562434,3M,photopic
0.175,16512.6627497733,3M,photopic
0.1717,14834.6600914996,3M,photopic
0.2025,1268.87679236837,3M,photopic
0.1528,5561.36228141382,3M,photopic
0.1296,18557.08905588,3M,photopic
0.1435,23227.184260963,3M,photopic
0.1336,20473.845335839,3M,photopic
0.1329,21169.2816653284,3M,photopic
0.2138,15930.533223948,3M,photopic
0.2197,10069.3653171585,3M,photopic
0.1614,15268.3297956847,3M,photopic
0.1773,1415.55468900317,3M,photopic
0.178,11852.0456278171,3M,photopic
0.169,11907.6552229068,3M,photopic
0.1959,6155.69089569791,3M,photopic
0.1495,18980.4716525676,3M,photopic
0.1379,18535.0791480573,3M,photopic
0.2177,19074.5154426737,3M,photopic
0.1269,23609.2058677584,3M,photopic
0.2595,13740.6084525229,3M,photopic
0.1163,35902.4833776327,3M,photopic
0.1236,32983.7616624308,3M,photopic
0.1465,3240.53322766829,3M,photopic
0.1279,33530.5265475176,3M,photopic
0.1558,3038.97219338145,3M,photopic
0.1481,13759.2883504935,3M,photopic
0.1342,15718.6414836229,3M,photopic
0.1866,18617.0750739315,3M,photopic
0.1776,27824.4250170621,3M,photopic
0.1621,18265.6610739153,3M,photopic
0.1932,3611.06812120256,3M,photopic
0.1498,15241.9860257936,3M,photopic
0.1501,15326.6966132826,3M,photopic
0.12,6197.16839760861,3M,photopic
0.1186,3383.17537136263,3M,photopic
0.1657,7728.58930758519,3M,photopic
0.1445,17348.9331289995,3M,photopic
0.1471,15291.7925684188,3M,photopic
0.1654,14188.0841336117,3M,photopic
0.1375,24913.4676821868,3M,photopic
0.1793,10231.7254568961,3M,photopic
0.1534,10434.3541259695,3M,photopic
0.1435,25499.5557075914,3M,photopic
0.1468,16937.5396447071,3M,photopic
0.1452,15839.2605138008,3M,photopic
0.1481,18310.7242449401,3M,photopic
0.1316,29160.7451679704,3M,photopic
0.1332,29845.9645665845,3M,photopic
0.1478,6244.56146559488,3M,photopic
0.1505,2739.65821945439,3M,photopic
0.1365,16596.7597373565,3M,photopic
0.1564,7089.65714405557,3M,photopic
0.1485,10259.7331448057,3M,photopic
0.1485,16447.1709987389,3M,photopic
0.1226,18968.0456021266,3M,photopic
0.1365,21951.45663849,3M,photopic
0.1389,23343.3248559325,3M,photopic
0.1322,23538.6991486509,3M,photopic
0.1379,24086.9847746053,3M,photopic
0.1461,29813.5011097452,3M,photopic
0.1475,17918.7896928642,3M,photopic
0.1461,20732.4656137363,3M,photopic
0.1415,10828.6849415962,3M,photopic
0.1485,12003.7300858378,3M,photopic
0.1862,12720.4329498582,3M,photopic
0.178,12390.8479390106,3M,photopic
0.1829,13596.4819867313,3M,photopic
0.1458,4960.38883582159,3M,photopic
0.1703,9271.62831474039,3M,photopic
0.167,9217.12236143292,3M,photopic
0.1614,9425.89638525312,3M,photopic
0.1524,12636.3980884266,3M,photopic
0.1442,31707.0170348466,3M,photopic
NA,939.643433824897,3M,photopic
0.1385,31913.2792802591,3M,photopic
0.1385,29735.7014319846,3M,photopic
0.1385,30535.3360495566,3M,photopic
0.1405,31320.0060467837,3M,photopic
0.1521,13821.3137474162,3M,photopic
0.1418,37333.3590377734,3M,photopic
0.1372,34001.7213130938,3M,photopic
0.1352,33117.9286967517,3M,photopic
0.1392,14960.7485808683,3M,photopic
0.1508,22492.574768760802,3M,photopic
0.1395,25480.5872437418,3M,photopic
0.1611,19055.9417806294,3M,photopic
0.1939,29871.7139589457,3M,photopic
0.1408,31611.4937954255,3M,photopic
0.1322,25550.8875827129,3M,photopic
0.1478,23044.5232592092,3M,photopic
0.1461,26411.0846659462,3M,photopic
0.1534,27880.3982263879,3M,photopic
0.178,13610.6853766388,3M,photopic
0.1521,22598.1345985603,3M,photopic
0.1435,27808.7670348152,3M,photopic
0.1538,30619.1403438693,3M,photopic
0.1412,27288.8830016517,3M,photopic
0.1498,27954.97200974,3M,photopic
0.1471,25975.4893788224,3M,photopic
0.1541,23702.3630623425,3M,photopic
0.1422,27505.8655921148,3M,photopic
0.1657,1941.94568964059,3M,photopic
0.1584,16278.9431046244,3M,photopic
0.1541,24669.0782729974,3M,photopic
0.1485,28492.3062755998,3M,photopic
0.1488,23878.186493971,3M,photopic
0.1577,30730.7655569578,3M,photopic
0.1541,27786.0871285442,3M,photopic
0.1554,29241.4740892053,3M,photopic
0.1577,2068.75033669813,3M,photopic
0.17,3041.29307831651,3M,photopic
NA,2554.64597159034,3M,photopic
0.1945,19582.5424027328,3M,photopic
0.1746,38524.2532036516,3M,photopic
0.2857,10894.3172101689,3M,photopic
0.1982,13354.6118847577,3M,photopic
0.1621,11002.3574326339,3M,photopic
0.2091,23826.0766362727,3M,photopic
0.1458,19118.7979628818,3M,photopic
0.1992,19404.8927889542,3M,photopic
0.1853,7428.5269820858,3M,photopic
0.1862,12792.8253419632,3M,photopic
0.178,4104.71795712353,3M,photopic
0.1713,20222.6747406985,3M,photopic
0.1763,23144.150515537,3M,photopic
0.1627,21939.4243366014,3M,photopic
0.1909,27585.5570865336,3M,photopic
0.1992,18104.6489419338,3M,photopic
0.2645,8644.751126825,3M,photopic
0.2015,50226.1374280101,3M,photopic
0.1422,953.016802797168,3M,photopic
0.1753,8575.98008126729,3M,photopic
0.2403,5875.19962145395,3M,photopic
0.2409,8943.8148482863,3M,photopic
0.330074565037283,4097.99587184072,3M,photopic
0.1551,25233.4443388403,3M,photopic
0.1501,10660.822033755,3M,photopic
0.1644,9905.84469554544,3M,photopic
0.2111,16772.2517967119,3M,photopic
0.1408,7100.79636736004,3M,photopic
0.1461,8400.44536304831,3M,photopic
0.2396,16501.772719121,3M,photopic
0.1505,12301.8531494128,3M,photopic
0.2423,8379.19272974284,3M,photopic
0.1508,20911.1364227361,3M,photopic
0.1544,6723.87924093715,3M,photopic
0.177,49992.8727148061,3M,photopic
0.1505,12728.3542270611,3M,photopic
0.163,11900.0091246805,3M,photopic
0.1693,28441.7108044055,3M,photopic
0.2283,6650.2661493149,3M,photopic
0.1846,3170.28352698216,3M,photopic
0.1581,12091.5476241075,3M,photopic
0.1621,16455.8471476668,3M,photopic
0.2273,4014.07836640112,3M,photopic
0.1756,1589.40409183739,3M,photopic
0.2449,7632.59849992917,3M,photopic
0.2234,6953.94243629864,3M,photopic
0.231,5880.33707716499,3M,photopic
0.1899,23470.2882736986,3M,photopic
0.178,40680.1043075859,3M,photopic
0.1263,16599.068569451,3M,photopic
0.1289,14077.066292269,3M,photopic
0.1067,15254.9898962539,3M,photopic
0.1104,16979.6956759835,3M,photopic
0.1332,11501.1747307165,3M,photopic
0.333057166528583,3414.11977129466,3M,photopic
0.1372,16659.8687395389,3M,photopic
0.1478,15149.3952626166,3M,photopic
0.1445,17762.5026058065,3M,photopic
0.1445,15151.1703667053,3M,photopic
0.1498,13898.2003367362,3M,photopic
0.1445,29120.7458401084,3M,photopic
0.2194,4801.91195108763,3M,photopic
0.1521,1796.3010146087,3M,photopic
0.1458,4074.90248473898,3M,photopic
0.1607,10071.525007561,3M,photopic
0.167,9420.08003259531,3M,photopic
0.1949,8975.49202515019,3M,photopic
0.1889,8384.09435209495,3M,photopic
0.1869,8629.29670356784,3M,photopic
0.1803,8227.51747925841,3M,photopic
NA,4245.62222170304,3M,photopic
0.1478,14530.213373436,3M,photopic
0.1571,14913.3984808373,3M,photopic
0.1402,13261.0264689969,3M,photopic
0.1259,7870.31873802258,3M,photopic
0.1289,7565.19436775066,3M,photopic
0.1279,11351.6183585697,3M,photopic
0.1939,6260.8107536906,3M,photopic
0.1727,7410.93784412229,3M,photopic
0.1876,5305.66153117969,3M,photopic
0.1879,7227.35036835827,3M,photopic
0.2631,1834.66920782927,3M,photopic
0.1624,5791.89764775625,3M,photopic
0.497431648715824,6293.6707301779,3M,photopic
NA,4029.43399371864,3M,photopic
0.1405,13888.8949148191,3M,photopic
0.1249,4813.70041508363,3M,photopic
0.167,11274.6788482853,3M,photopic
0.1495,8056.75095917292,3M,photopic
0.1471,7739.26122036492,3M,photopic
0.1246,6543.84450631504,3M,photopic
0.1687,16880.0949432083,3M,photopic
0.1664,18987.1645363523,3M,photopic
0.1684,19526.6679708737,3M,photopic
0.1571,18581.7437929408,3M,photopic
0.1644,18724.9651538824,3M,photopic
0.1604,7866.28748112585,3M,photopic
0.1571,17835.2026264915,3M,photopic
0.1415,18745.1154036218,3M,photopic
0.1624,8914.50389256088,3M,photopic
0.1601,24171.1765117476,3M,photopic
0.1664,20650.0557089573,3M,photopic
0.1614,13051.1627238436,3M,photopic
0.1554,25649.3808718838,3M,photopic
0.1468,24456.2231554794,3M,photopic
0.2055,7731.67603515182,3M,photopic
0.1455,10439.0222025813,3M,photopic
0.1571,9679.29472065141,3M,photopic
0.1352,16769.690760926,3M,photopic
0.1564,9935.7105124496,3M,photopic
0.1498,24967.1190212796,3M,photopic
0.1544,44362.0720580931,3M,photopic
0.1571,12606.9960796084,3M,photopic
0.1495,17174.3576259116,3M,photopic
0.1521,15575.154443055,3M,photopic
0.1627,1800.88336523423,3M,photopic
0.1577,12360.7407286499,3M,photopic
0.1389,13427.5802818279,3M,photopic
0.1574,13117.1674548054,3M,photopic
0.1568,12575.4603705828,3M,photopic
0.12,27648.7839873188,3M,photopic
0.15310000000000001,21652.8593373102,3M,photopic
0.1528,10672.9565921274,3M,photopic
0.1541,9849.54808019934,3M,photopic
0.1541,22463.8912671549,3M,photopic
0.1707,22051.172570524,3M,photopic
0.1329,32613.3169829931,3M,photopic
0.1392,25820.6497568952,3M,photopic
0.1259,8871.01697174493,3M,photopic
0.1329,10359.4842972167,3M,photopic
0.2214,19309.8930799365,3M,photopic
0.2002,11228.9570568477,3M,photopic
0.2065,7355.85971599995,3M,photopic
0.1617,10877.0134093716,3M,photopic
0.1514,26624.8808085508,3M,photopic
0.1664,26369.4850863637,3M,photopic
0.1104,27822.1203066375,3M,photopic
0.1183,20791.5691386457,3M,photopic
0.174,5943.28028495983,3M,photopic
0.1753,6428.16917880659,3M,photopic
0.1823,2618.64725691776,3M,photopic
0.174,5236.65001510039,3M,photopic
0.1538,9970.66923601185,3M,photopic
0.1385,23306.6449622576,3M,photopic
0.1432,16629.1991948304,3M,photopic
0.1816,9339.03069630199,3M,photopic
0.1796,8325.83553007802,3M,photopic
0.1316,27355.0430343341,3M,photopic
0.1809,6379.12858317897,3M,photopic
0.2191,3522.45354519882,3M,photopic
0.1793,2455.55435142712,3M,photopic
0.36023198011599,3555.69957235078,3M,photopic
0.1534,20213.2425893698,3M,photopic
0.1498,11603.1589849745,3M,photopic
0.1869,12553.5225910401,3M,photopic
0.1501,8497.95306364157,3M,photopic
0.1935,6719.71066567045,3M,photopic
0.1428,41792.1436546017,3M,photopic
0.1577,13342.209311939,3M,photopic
0.1309,20549.2782565487,3M,photopic
0.1405,22920.2150431732,3M,photopic
0.1452,17905.2558099575,3M,photopic
0.1892,9704.16579719736,3M,photopic
0.1783,7325.27521386953,3M,photopic
0.1879,7152.35482533457,3M,photopic
0.1866,6571.09157544997,3M,photopic
0.169,5753.19176715906,3M,photopic
0.2025,7617.76126168669,3M,photopic
0.1568,10592.9947236769,3M,photopic
0.1485,33528.7237530148,3M,photopic
0.1554,11554.1647473788,3M,photopic
0.1942,9822.91190445592,3M,photopic
0.1521,7993.394989787,3M,photopic
0.1621,7082.62386222095,3M,photopic
0.2635,1795.19146974634,3M,photopic
0.1597,4125.37411838824,3M,photopic
0.1544,9623.57055353039,3M,photopic
0.2721,12003.9638238882,3M,photopic
0.1485,27198.4801086474,3M,photopic
0.1889,6398.23133847153,3M,photopic
0.174,10358.049901606,3M,photopic
0.1259,21683.2002849294,3M,photopic
0.1561,11265.4803050466,3M,photopic
0.329743164871582,20174.1032593386,3M,photopic
0.2588,17354.1209923915,3M,photopic
0.1498,31442.2909565303,3M,photopic
0.1564,12829.22935128,3M,photopic
0.1853,5169.55342505646,3M,photopic
0.1647,7469.77984750306,3M,photopic
0.1147,4501.89297704637,3M,photopic
0.1399,2034.8413548056,3M,photopic
